timestamps,TP9,AF7,AF8,TP10,Right AUX
1706612799.533,-35.645,-96.191,-61.035,-103.516,-8.301
1706612799.537,-17.578,-111.816,-54.199,-77.637,-21.973
1706612799.541,-17.578,-120.117,-50.781,-62.012,87.891
1706612799.545,-73.730,-115.234,-52.246,-93.262,57.617
1706612799.549,-99.121,-106.934,-47.363,-87.891,-10.254
1706612799.553,-50.293,-118.652,-49.805,-61.523,231.934
1706612799.557,-48.828,-112.793,-53.223,-87.402,416.016
1706612799.560,-59.082,-84.961,-56.641,-91.309,137.207
1706612799.564,-27.832,-88.379,-60.059,-69.824,1.465
1706612799.568,-43.457,-124.512,-55.664,-85.449,123.047
1706612799.572,-66.895,-115.234,-59.082,-98.145,83.984
1706612799.576,-41.992,-92.773,-53.711,-90.332,-122.559
1706612799.592,-43.457,-134.766,-41.992,-75.195,-96.680
1706612799.596,-72.266,-137.695,-53.711,-88.867,-58.594
1706612799.600,-61.035,-85.938,-63.477,-98.633,-34.668
1706612799.604,-27.832,-79.102,-54.688,-90.332,-88.379
1706612799.608,-49.316,-121.094,-41.504,-62.988,-11.230
1706612799.612,-73.730,-119.141,-39.551,-71.777,174.316
1706612799.616,-78.125,-86.426,-43.457,-88.379,97.656
1706612799.619,-74.219,-78.613,-40.039,-75.195,10.742
1706612799.623,-29.297,-95.215,-40.039,-79.590,37.109
1706612799.627,-27.344,-100.586,-46.387,-80.078,180.664
1706612799.631,-47.363,-84.473,-44.434,-76.660,105.469
1706612799.635,-61.523,-85.938,-42.969,-62.500,-5.859
1706612799.638,-57.617,-93.750,-53.711,-53.223,93.750
1706612799.642,-55.176,-109.863,-54.688,-66.406,107.422
1706612799.646,-75.684,-115.234,-48.828,-96.680,-20.020
1706612799.650,-70.801,-93.750,-45.410,-97.656,-132.324
1706612799.654,-67.871,-95.703,-48.828,-87.891,22.949
1706612799.658,-77.637,-128.906,-47.363,-58.594,122.070
1706612799.662,-51.758,-117.188,-46.875,-72.754,-9.277
1706612799.665,-37.109,-100.098,-41.016,-99.121,-44.922
1706612799.669,-60.547,-114.258,-35.156,-87.891,220.215
1706612799.673,-59.570,-123.047,-38.086,-71.289,333.008
1706612799.677,-51.270,-109.863,-29.785,-62.988,-20.020
1706612799.681,-60.547,-83.008,-32.715,-76.660,-90.332
1706612799.682,-38.574,-83.496,-41.992,-108.398,191.895
1706612799.686,-56.641,-100.098,-40.527,-119.629,213.867
1706612799.690,-78.125,-84.961,-34.668,-92.773,-24.902
1706612799.694,-70.312,-81.543,-31.738,-86.914,-1.953
1706612799.698,-75.684,-85.938,-35.156,-83.496,-27.344
1706612799.702,-56.641,-83.496,-41.992,-99.121,0.977
1706612799.706,-59.082,-92.285,-35.156,-100.586,69.336
1706612799.709,-91.309,-109.375,-29.785,-77.148,25.879
1706612799.713,-81.055,-128.906,-26.855,-65.918,266.602
1706612799.717,-39.062,-107.910,-32.227,-75.195,376.465
1706612799.721,-60.059,-82.520,-44.434,-99.121,53.223
1706612799.725,-67.871,-98.633,-40.527,-115.234,-35.156
1706612799.727,-61.523,-106.934,-38.086,-77.637,10.254
1706612799.731,-59.570,-87.891,-38.086,-44.434,20.508
1706612799.735,-54.199,-90.820,-35.156,-70.801,-1.953
1706612799.739,-53.223,-106.445,-35.156,-64.453,69.824
1706612799.743,-17.090,-104.004,-39.551,-70.801,9.277
1706612799.747,-18.555,-110.352,-41.504,-95.215,87.402
1706612799.751,-60.059,-117.188,-38.086,-80.078,210.449
1706612799.754,-60.547,-119.629,-40.527,-66.895,283.691
1706612799.758,-79.590,-139.648,-44.922,-66.895,501.465
1706612799.762,-97.656,-118.652,-41.016,-84.961,234.375
1706612799.766,-59.082,-86.426,-45.410,-89.355,16.602
1706612799.770,-33.691,-89.355,-46.387,-73.242,57.129
1706612799.776,-41.504,-103.027,-37.109,-58.594,52.734
1706612799.780,-40.527,-103.516,-45.410,-59.570,18.555
1706612799.784,-31.250,-96.191,-55.664,-89.844,19.043
1706612799.788,-62.500,-92.773,-55.664,-64.453,66.406
1706612799.792,-67.871,-90.332,-53.223,-63.477,26.855
1706612799.796,-70.801,-112.305,-45.898,-83.008,80.078
1706612799.800,-68.848,-121.094,-43.457,-82.031,128.906
1706612799.803,-52.246,-129.395,-41.016,-84.961,232.910
1706612799.807,-66.895,-134.766,-41.016,-71.777,454.102
1706612799.811,-75.195,-89.355,-39.551,-64.941,174.805
1706612799.815,-54.199,-83.984,-40.039,-62.500,-85.938
1706612799.819,-46.875,-98.145,-44.922,-76.172,32.227
1706612799.818,-65.430,-85.938,-47.852,-108.398,-13.184
1706612799.822,-74.219,-96.680,-51.270,-122.559,-67.871
1706612799.826,-75.684,-111.328,-47.852,-98.145,53.711
1706612799.830,-50.293,-119.629,-47.363,-50.293,333.496
1706612799.834,-38.574,-98.145,-50.781,-12.695,286.133
1706612799.838,-65.430,-91.309,-47.363,-32.715,-58.105
1706612799.842,-66.895,-119.141,-44.922,-63.965,24.414
1706612799.845,-58.594,-130.371,-48.828,-88.379,392.090
1706612799.849,-49.316,-95.703,-51.758,-81.543,298.828
1706612799.853,-78.613,-78.613,-51.270,-77.637,-68.359
1706612799.857,-70.312,-104.004,-48.828,-79.102,-122.070
1706612799.861,-41.016,-125.488,-48.828,-84.473,-170.410
1706612799.862,-89.355,-125.000,-53.223,-87.891,-172.852
1706612799.866,-103.516,-98.145,-56.641,-92.773,-105.469
1706612799.870,-68.359,-88.379,-51.270,-93.750,-42.969
1706612799.874,-58.105,-98.633,-43.457,-83.008,-2.930
1706612799.878,-62.500,-110.352,-42.480,-86.914,27.344
1706612799.882,-44.434,-125.000,-41.504,-75.684,20.020
1706612799.886,-50.293,-131.836,-43.945,-65.918,288.574
1706612799.889,-65.918,-101.074,-45.410,-83.008,347.168
1706612799.893,-54.199,-91.309,-45.410,-72.266,-0.977
1706612799.897,-77.637,-115.234,-46.875,-64.453,-9.277
1706612799.901,-101.074,-123.535,-45.410,-74.219,76.660
1706612799.905,-83.496,-109.375,-42.480,-94.727,-67.383
1706612799.922,-62.500,-100.098,-46.875,-95.215,-112.305
1706612799.926,-61.035,-105.469,-51.758,-65.918,2.441
1706612799.930,-38.086,-102.539,-49.805,-76.172,14.648
1706612799.934,-29.785,-89.844,-49.316,-89.355,-37.598
1706612799.938,-69.336,-104.980,-50.293,-101.562,-71.777
1706612799.942,-44.434,-138.672,-50.293,-68.359,110.840
1706612799.946,-41.992,-133.789,-58.105,-59.570,229.980
1706612799.949,-76.660,-112.793,-56.641,-89.844,-81.543
1706612799.953,-83.008,-115.723,-50.781,-68.848,6.348
1706612799.957,-63.965,-119.141,-61.523,-62.012,412.109
1706612799.961,-54.688,-106.934,-63.477,-79.590,164.062
1706612799.965,-72.754,-97.656,-59.082,-91.309,-127.930
1706612799.969,-54.199,-98.633,-56.152,-83.008,-91.309
1706612799.973,-32.227,-104.980,-47.363,-50.781,-69.824
1706612799.977,-57.129,-120.605,-51.270,-52.734,-10.254
1706612799.981,-83.984,-125.488,-55.176,-86.426,-46.387
1706612799.985,-73.730,-128.906,-54.199,-76.172,-62.012
1706612799.989,-64.941,-120.605,-53.711,-58.105,51.758
1706612799.993,-78.125,-119.141,-54.199,-52.734,235.352
1706612799.996,-64.941,-108.887,-54.199,-45.410,273.438
1706612800.000,-62.012,-92.285,-56.152,-71.289,-35.645
1706612800.004,-65.918,-103.516,-55.664,-79.102,-36.133
1706612800.008,-64.941,-128.906,-54.199,-74.219,125.000
1706612800.012,-49.316,-133.301,-48.828,-54.199,-5.371
1706612800.012,-49.805,-119.629,-50.293,-60.059,-88.379
1706612800.016,-69.824,-109.375,-54.199,-85.938,-47.363
1706612800.020,-90.820,-108.887,-50.781,-83.496,0.000
1706612800.024,-93.262,-109.863,-49.316,-86.426,92.285
1706612800.028,-70.801,-116.699,-53.711,-78.125,69.824
1706612800.032,-34.668,-121.582,-53.711,-51.758,108.398
1706612800.036,-50.293,-130.371,-59.570,-56.152,470.215
1706612800.039,-60.547,-112.305,-64.941,-98.633,375.977
1706612800.043,-18.066,-92.285,-61.035,-91.797,0.000
1706612800.047,-39.062,-104.980,-60.547,-83.008,5.371
1706612800.051,-89.355,-111.816,-68.359,-112.305,19.531
1706612800.055,-55.176,-109.863,-72.266,-113.281,-81.543
1706612800.058,-38.574,-119.141,-71.289,-87.402,-78.125
1706612800.062,-50.293,-123.535,-69.336,-86.914,-45.410
1706612800.066,-40.039,-106.445,-62.500,-90.332,-74.707
1706612800.070,-80.566,-100.098,-59.082,-103.027,-90.332
1706612800.074,-96.191,-110.352,-57.129,-104.004,-51.758
1706612800.078,-87.891,-128.418,-54.199,-91.309,98.145
1706612800.082,-89.844,-131.348,-53.711,-86.914,267.090
1706612800.085,-83.008,-119.629,-54.688,-71.289,141.602
1706612800.089,-69.336,-119.141,-54.688,-43.457,-50.293
1706612800.093,-58.105,-139.160,-57.617,-65.430,75.195
1706612800.097,-72.266,-135.742,-56.641,-88.379,91.797
1706612800.101,-88.867,-116.699,-57.129,-80.078,-44.922
1706612800.117,-82.031,-127.930,-54.688,-74.707,-36.133
1706612800.121,-45.898,-128.906,-54.199,-68.848,86.426
1706612800.125,-41.504,-116.699,-53.223,-71.289,40.527
1706612800.129,-54.199,-126.465,-51.758,-84.961,-36.133
1706612800.133,-69.336,-118.164,-53.711,-66.895,43.457
1706612800.137,-60.059,-122.070,-57.129,-34.180,447.754
1706612800.141,-48.340,-109.863,-57.129,-47.363,351.562
1706612800.144,-57.129,-99.609,-55.176,-56.641,-24.414
1706612800.148,-74.219,-122.559,-63.477,-70.801,-9.766
1706612800.152,-54.688,-118.652,-71.289,-69.824,165.039
1706612800.156,-26.855,-96.191,-69.824,-75.195,72.266
1706612800.160,-54.688,-100.098,-63.965,-62.012,-78.613
1706612800.162,-89.355,-115.234,-60.547,-66.895,59.570
1706612800.166,-89.355,-118.652,-61.523,-100.098,124.023
1706612800.170,-74.219,-106.934,-62.012,-92.285,-48.340
1706612800.174,-78.613,-105.957,-63.965,-87.402,-74.707
1706612800.178,-70.801,-134.277,-61.523,-68.359,153.320
1706612800.182,-49.805,-137.695,-57.617,-45.410,237.305
1706612800.186,-45.898,-121.582,-60.059,-71.289,124.023
1706612800.189,-58.594,-122.070,-61.035,-86.426,51.270
1706612800.193,-61.523,-133.301,-60.059,-70.801,176.270
1706612800.197,-67.871,-119.629,-59.570,-53.711,232.910
1706612800.201,-85.938,-113.281,-61.035,-64.453,-42.969
1706612800.205,-76.172,-125.000,-64.453,-54.199,-99.609
1706612800.207,-66.895,-112.305,-62.012,-54.688,-17.578
1706612800.211,-77.148,-110.352,-62.012,-62.012,-36.621
1706612800.215,-65.430,-123.047,-65.430,-43.945,-27.832
1706612800.219,-59.082,-123.047,-66.895,-46.387,53.223
1706612800.223,-46.387,-128.906,-68.359,-51.758,322.754
1706612800.227,-51.758,-111.328,-69.336,-69.824,274.414
1706612800.231,-55.664,-93.262,-68.359,-87.891,-48.340
1706612800.234,-41.504,-117.676,-66.895,-60.547,-45.898
1706612800.238,-38.574,-131.836,-64.453,-27.832,249.512
1706612800.242,-59.082,-100.586,-62.988,-51.270,89.844
1706612800.246,-47.363,-97.656,-61.523,-64.453,-184.082
1706612800.250,-39.551,-104.980,-57.617,-53.711,-72.266
1706612800.253,-24.902,-100.586,-53.711,-35.645,-25.391
1706612800.257,-25.391,-116.699,-54.688,-39.062,-79.102
1706612800.261,-79.102,-114.746,-60.059,-57.129,-89.844
1706612800.265,-60.059,-105.957,-55.176,-53.711,-20.508
1706612800.269,-52.246,-105.469,-52.734,-68.848,-42.969
1706612800.273,-52.734,-105.957,-59.570,-52.734,-33.203
1706612800.277,-16.602,-114.746,-58.594,-24.414,104.004
1706612800.280,-33.691,-137.695,-59.082,-41.016,273.926
1706612800.284,-68.359,-135.254,-61.523,-80.078,365.723
1706612800.288,-50.293,-95.703,-55.664,-99.121,142.090
1706612800.292,-62.988,-101.074,-58.105,-83.008,17.578
1706612800.296,-65.918,-115.234,-62.500,-65.918,33.203
1706612800.297,-52.246,-105.469,-53.223,-76.172,-3.906
1706612800.301,-68.848,-111.328,-52.734,-87.891,-38.086
1706612800.305,-45.898,-120.117,-54.688,-76.660,51.758
1706612800.309,-10.254,-108.398,-56.152,-82.031,141.113
1706612800.313,-24.414,-105.957,-66.895,-91.797,74.219
1706612800.317,-35.645,-116.211,-72.754,-99.609,72.754
1706612800.321,-37.598,-110.352,-67.871,-119.141,23.926
1706612800.324,-11.719,-113.770,-69.824,-121.582,271.973
1706612800.328,-6.348,-95.703,-68.848,-105.469,322.754
1706612800.332,-26.367,-82.031,-63.477,-77.637,-81.543
1706612800.336,-59.570,-104.492,-61.035,-80.078,-111.816
1706612800.340,-89.355,-105.469,-61.035,-125.977,35.645
1706612800.343,-82.031,-100.098,-61.523,-131.348,-24.414
1706612800.347,-82.031,-98.633,-61.523,-101.562,-81.543
1706612800.351,-53.223,-95.703,-60.547,-85.938,41.016
1706612800.355,-27.832,-95.215,-66.406,-100.098,15.625
1706612800.359,-15.625,-95.215,-70.312,-102.051,-38.086
1706612800.363,-15.625,-97.656,-62.500,-81.055,21.973
1706612800.367,-32.227,-113.770,-60.547,-59.570,260.742
1706612800.370,-43.457,-111.328,-67.871,-63.965,313.477
1706612800.374,-43.457,-91.797,-70.801,-97.168,6.348
1706612800.378,-26.367,-101.562,-69.336,-95.703,-61.523
1706612800.382,-15.137,-125.977,-67.871,-85.449,119.629
1706612800.386,-40.039,-120.605,-69.336,-89.355,114.746
1706612800.387,-50.781,-111.328,-64.941,-109.863,-7.812
1706612800.391,-25.879,-101.562,-65.918,-113.770,-11.719
1706612800.395,-36.621,-92.773,-73.242,-112.305,-4.883
1706612800.399,-44.922,-103.516,-66.406,-101.074,23.926
1706612800.403,-43.945,-104.004,-60.059,-82.031,3.906
1706612800.407,-21.973,-105.957,-67.383,-83.984,84.961
1706612800.411,3.906,-127.930,-72.754,-60.059,365.234
1706612800.414,8.301,-103.516,-60.059,-62.500,309.570
1706612800.418,-4.883,-83.008,-55.176,-91.309,-35.645
1706612800.422,-7.324,-90.820,-58.594,-82.031,-14.648
1706612800.426,0.977,-97.168,-63.477,-54.199,89.355
1706612800.430,-23.438,-109.863,-61.523,-48.828,15.137
1706612800.435,0.000,-125.977,-57.617,-62.012,-0.977
1706612800.439,8.301,-124.512,-57.129,-61.523,60.059
1706612800.443,-19.043,-92.285,-56.152,-44.434,98.145
1706612800.447,-6.348,-86.426,-56.641,-53.223,45.898
1706612800.451,4.883,-103.027,-54.688,-61.523,20.996
1706612800.455,-3.906,-111.328,-56.152,-63.965,94.238
1706612800.459,-13.184,-129.395,-54.199,-81.543,102.051
1706612800.462,-5.371,-131.348,-50.293,-73.242,-2.441
1706612800.466,-31.250,-113.770,-53.223,-68.848,-58.594
1706612800.470,-27.832,-116.211,-51.270,-48.828,120.605
1706612800.474,21.484,-101.074,-47.363,-40.039,119.629
1706612800.478,12.695,-99.609,-48.340,-53.711,-143.555
1706612800.492,-25.879,-109.863,-52.246,-64.941,-139.160
1706612800.496,-20.020,-119.141,-55.176,-64.941,-31.738
1706612800.500,9.277,-105.469,-52.246,-49.316,-16.113
1706612800.504,25.879,-104.980,-54.199,-35.645,-9.766
1706612800.508,5.371,-128.418,-58.105,-28.809,-96.191
1706612800.512,-16.113,-131.836,-58.594,-45.898,220.215
1706612800.516,-8.789,-112.793,-57.617,-61.035,383.789
1706612800.519,-0.488,-91.309,-59.570,-60.547,-9.766
1706612800.523,14.648,-88.867,-62.012,-59.082,10.254
1706612800.527,-8.789,-84.961,-54.688,-52.734,51.758
1706612800.531,-43.457,-90.820,-56.641,-72.754,-129.883
1706612800.535,-48.340,-101.074,-62.500,-74.219,-90.332
1706612800.537,-9.766,-105.469,-63.477,-55.176,39.551
1706612800.541,25.879,-104.004,-65.430,-63.477,12.695
1706612800.545,-3.906,-93.750,-63.965,-70.801,-61.523
1706612800.549,-9.277,-90.332,-65.918,-54.688,-20.996
1706612800.553,31.738,-99.609,-67.383,-66.895,42.480
1706612800.557,38.574,-102.051,-57.129,-65.918,70.801
1706612800.561,11.719,-102.539,-37.109,-35.156,104.004
1706612800.564,-20.508,-101.074,-48.340,-80.078,119.629
1706612800.568,-38.086,-129.883,-63.965,-104.004,216.797
1706612800.572,-51.270,-149.414,-70.312,-87.402,303.223
1706612800.576,-40.039,-87.402,-73.242,-96.191,57.617
1706612800.580,9.766,-64.453,-59.082,-73.242,-114.746
1706612800.582,0.488,-97.168,-58.105,-80.566,-91.309
1706612800.586,-21.973,-91.309,-63.965,-106.445,-78.613
1706612800.590,-0.488,-96.191,-64.453,-98.633,-145.020
1706612800.594,-2.441,-96.680,-65.918,-112.305,-49.316
1706612800.598,-45.410,-86.426,-64.941,-138.184,199.219
1706612800.602,-34.180,-82.031,-62.500,-150.391,57.129
1706612800.606,-32.227,-83.984,-59.570,-153.320,-57.617
1706612800.609,-16.602,-87.402,-52.246,-111.328,84.961
1706612800.613,14.648,-103.516,-54.688,-88.867,301.270
1706612800.617,4.395,-83.496,-59.570,-96.191,145.508
1706612800.621,-15.137,-80.566,-62.012,-112.305,-146.973
1706612800.625,-14.648,-104.004,-66.406,-137.695,-83.496
1706612800.628,-31.250,-97.656,-66.406,-119.629,-40.039
1706612800.632,-13.672,-86.914,-60.059,-100.098,-103.027
1706612800.636,19.531,-93.750,-58.594,-84.961,-130.859
1706612800.640,14.160,-96.680,-63.965,-76.172,-46.875
1706612800.644,2.441,-92.285,-55.664,-82.031,-58.105
1706612800.648,6.836,-91.309,-48.828,-71.289,-104.004
1706612800.652,9.277,-95.703,-51.270,-60.059,75.684
1706612800.655,-27.344,-107.910,-53.711,-43.457,218.262
1706612800.659,-18.066,-89.844,-56.641,-67.383,241.699
1706612800.663,-1.953,-96.680,-53.711,-80.078,71.777
1706612800.667,-7.324,-121.582,-55.176,-71.289,79.590
1706612800.671,-1.465,-86.914,-56.641,-65.918,235.840
1706612800.672,-10.254,-56.152,-52.246,-58.105,105.469
1706612800.676,-15.625,-59.570,-50.293,-64.941,-60.059
1706612800.680,-3.418,-76.172,-54.688,-71.777,-27.832
1706612800.684,-6.348,-84.473,-61.035,-62.012,57.129
1706612800.688,-5.371,-78.125,-58.105,-46.875,-20.508
1706612800.692,11.230,-89.844,-57.129,-50.781,11.719
1706612800.696,-7.324,-110.352,-55.176,-53.711,81.055
1706612800.699,-33.691,-126.953,-57.617,-55.176,249.512
1706612800.703,-41.504,-98.633,-49.805,-34.180,229.980
1706612800.707,-16.602,-70.801,-41.016,-38.086,24.414
1706612800.711,-15.625,-83.496,-61.035,-39.062,67.871
1706612800.715,-33.691,-99.609,-70.801,-5.859,89.355
1706612800.720,-59.082,-97.168,-67.871,-50.781,107.422
1706612800.724,-58.105,-82.031,-71.289,-104.004,50.293
1706612800.728,-41.992,-87.891,-65.430,-67.383,59.082
1706612800.732,-40.527,-89.355,-65.918,-44.434,89.355
1706612800.736,-9.277,-83.008,-65.918,-32.715,-6.348
1706612800.740,6.836,-80.566,-54.688,-26.855,94.727
1706612800.744,-32.715,-99.121,-50.781,-50.781,250.977
1706612800.747,-53.223,-98.633,-53.711,-85.938,276.855
1706612800.751,-37.598,-81.055,-61.035,-84.961,40.527
1706612800.755,-8.789,-104.492,-66.895,-61.035,-39.551
1706612800.759,-21.484,-111.328,-63.477,-48.340,113.281
1706612800.763,-54.688,-83.008,-56.641,-37.598,91.797
1706612800.763,-56.641,-65.918,-64.453,-37.598,-24.414
1706612800.767,-27.832,-76.660,-65.918,-31.738,38.086
1706612800.771,-12.207,-104.004,-58.594,-42.969,127.441
1706612800.775,1.953,-103.516,-56.641,-57.129,98.633
1706612800.779,-12.695,-85.449,-63.965,-52.734,-19.531
1706612800.783,-45.410,-77.148,-62.012,-27.832,21.973
1706612800.787,-68.848,-106.934,-50.781,-16.602,346.680
1706612800.790,-72.266,-116.699,-51.758,-23.926,431.152
1706612800.794,-35.156,-75.195,-57.129,-27.832,134.766
1706612800.798,-30.762,-72.266,-54.688,-61.035,-67.383
1706612800.802,-20.020,-85.938,-54.688,-53.223,15.625
1706612800.806,-10.742,-103.027,-64.453,-31.738,79.102
1706612800.809,-47.852,-126.953,-71.289,-40.527,21.484
1706612800.813,-51.270,-114.258,-59.082,-39.551,31.738
1706612800.817,-53.711,-83.008,-54.688,-47.852,79.590
1706612800.821,-67.383,-99.609,-64.941,-74.219,27.344
1706612800.825,-36.133,-105.469,-65.430,-62.500,16.602
1706612800.829,-22.461,-77.637,-61.035,-49.805,264.648
1706612800.833,-58.105,-72.754,-57.617,-71.777,329.590
1706612800.836,-63.477,-70.312,-59.570,-81.543,50.293
1706612800.840,-88.379,-83.496,-58.594,-68.359,-56.641
1706612800.844,-79.102,-105.957,-50.781,-28.809,160.156
1706612800.848,-50.781,-94.238,-51.758,-30.762,156.738
1706612800.852,-51.758,-78.613,-64.941,-61.035,-45.410
1706612800.867,-61.523,-85.938,-69.824,-63.965,-38.574
1706612800.871,-63.477,-94.238,-66.895,-30.273,-1.953
1706612800.875,-51.270,-93.750,-61.523,28.809,39.551
1706612800.879,-42.969,-117.676,-66.895,9.277,28.320
1706612800.883,-33.691,-126.465,-83.008,-56.641,56.641
1706612800.887,-10.742,-115.234,-76.660,-79.102,318.359
1706612800.891,-9.766,-78.613,-64.453,-106.445,293.457
1706612800.894,-77.148,-61.523,-60.547,-116.699,80.566
1706612800.898,-100.586,-79.102,-64.941,-95.215,0.000
1706612800.902,-67.383,-88.379,-68.359,-77.148,146.484
1706612800.906,-41.992,-71.777,-63.477,-55.176,-29.785
1706612800.910,-26.855,-77.637,-62.500,-42.480,-180.176
1706612800.912,-10.254,-98.145,-66.406,-59.570,-30.762
1706612800.916,-28.809,-105.469,-63.477,-64.453,-98.633
1706612800.920,-58.105,-100.098,-62.012,-68.359,-90.332
1706612800.924,-55.664,-95.703,-66.406,-64.941,-71.777
1706612800.928,-36.621,-88.867,-72.266,-49.316,-55.664
1706612800.932,-30.273,-105.469,-73.242,-26.367,56.152
1706612800.936,-22.949,-112.305,-57.129,-7.812,75.684
1706612800.939,-31.738,-81.543,-48.828,-7.812,-31.250
1706612800.943,-69.336,-100.098,-59.082,-49.316,-8.301
1706612800.947,-70.801,-110.840,-60.547,-82.520,145.996
1706612800.951,-42.480,-93.262,-48.340,-68.848,-43.945
1706612800.955,-21.973,-105.469,-44.922,-67.383,-104.004
1706612800.957,-57.129,-124.512,-49.805,-88.867,96.680
1706612800.961,-95.215,-119.629,-42.969,-111.816,6.836
1706612800.965,-72.754,-118.652,-39.551,-114.746,-66.895
1706612800.969,-37.109,-127.441,-48.340,-102.051,95.215
1706612800.973,-80.566,-145.996,-49.316,-102.539,231.934
1706612800.977,-70.801,-138.672,-49.805,-102.539,128.418
1706612800.981,-10.742,-125.977,-46.387,-88.379,42.480
1706612800.984,-74.707,-138.672,-38.086,-100.586,68.848
1706612800.988,-108.398,-154.785,-35.156,-82.520,231.934
